h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
0.437839477,0.273379163,0.182329786,0.174789097,0.179287784,0.0,0.485790642,0.548975823,0.574402656,0.572335328,0.57525333,0.574488015,0.562816333,0.566993764,0.597480919,0.805742965,0.795171627,0.833090277,0.944037216,0.999614577,1.0,1.0,0.995035014
0.1738627,0.181640792,0.194572665,0.0,0.537002892,0.575678714,0.566362739,0.553612949,0.555730051,0.574387884,0.574850777,0.571551095,0.568343455,0.573528903,0.774102993,0.873312965,0.985910889,0.996047573,0.999926636,1.0,1.0,1.0,0.99419246
0.179440595,0.179911065,0.232203038,0.455561587,0.573697674,0.575351317,0.574338129,0.572581056,0.572937033,0.574886156,0.574213497,0.569469442,0.537211437,0.500096629,0.781951636,0.896435173,1.0,1.0,1.0,0.999992501,0.792106788,0.456842171,0.0
0.181256191,0.181173891,0.238513922,0.471271786,0.568287328,0.574897471,0.572684973,0.570025281,0.568498779,0.573802313,0.56932831,0.571913052,0.50299744,0.481191532,0.708639367,0.791610885,0.9996175,1.0,1.0,0.866077418,0.481822002,0.0,0.224178164
0.170707725,0.179302338,0.201542829,0.431221692,0.545469426,0.567514171,0.561008815,0.574962256,0.571780615,0.574962256,0.574394516,0.574962256,0.0,0.431221692,0.661132275,0.863120778,1.0,1.0,1.0,1.0,1.0,1.0,0.997580814
0.431400578,0.238821938,0.17975217,0.17698985,0.175219461,0.0,0.574962256,0.543745376,0.569707919,0.575274538,0.570221922,0.568732906,0.563272398,0.548712045,0.717321,0.862656299,0.960766835,0.865348252,0.997737481,1.0,1.0,1.0,1.0
0.180386918,0.181301488,0.195919767,0.0,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.690354913,0.823998988,0.940074048,0.999515095,1.0,1.0,1.0,1.0,0.999536042
0.001960448,0.0,0.100641452,0.398682597,0.490448666,0.657124926,0.486534039,0.479828515,0.484569919,0.482761794,0.482739692,0.484769185,0.482866238,0.504528584,0.843855129,1.0,1.0,1.0,0.991079373,0.501838961,0.332681736,0.131505832,0.000588885
0.431221692,0.245994542,0.180153512,0.178395955,0.167652468,0.0,0.539358705,0.569905043,0.56776163,0.574733064,0.572537126,0.566274755,0.547034925,0.546962836,0.801492726,0.862443384,0.999793848,1.0,1.0,1.0,1.0,1.0,1.0
0.854209489,0.136139359,0.006326984,0.0,0.095476509,0.315878053,0.547809739,0.713026283,0.872625224,0.999513425,0.832448553,0.778587444,0.7531715,0.707274393,0.980376165,0.999906194,1.0,0.993255792,0.756268653,0.482602855,0.323521448,0.136432119,0.002563218
0.960873309,0.316648054,0.198008577,0.1936829,0.205900317,0.0,0.529926902,0.645816115,0.807516036,0.883623141,0.826817307,0.654863692,0.741105637,0.800727758,0.888433859,1.0,0.818977708,0.796041567,0.62992394,0.554541796,0.0,0.243529861,0.205653612
0.431221692,0.287023247,0.17274175,0.169063428,0.174625007,0.0,0.492767323,0.589555129,0.790202948,0.818606636,0.829592087,0.85604495,0.938752035,0.996746579,0.999817175,1.0,1.0,0.969990586,0.821892575,0.619136102,0.546068231,0.287481128,0.176398567
0.000981893,0.0,0.053426581,0.33390862,0.470260745,0.480564494,0.475995171,0.469116269,0.474024675,0.474014418,0.460774965,0.450963604,0.462361745,0.375272557,0.560530912,0.759537639,0.997228037,1.0,1.0,1.0,0.932632831,0.439071103,0.353795677
0.432613225,0.229465284,0.180944284,0.174884183,0.168488009,0.0,0.529785625,0.545348973,0.5746982,0.574188725,0.573655562,0.57320137,0.566053844,0.555023627,0.57322888,0.71560871,0.731633643,0.858722852,0.99519358,1.0,1.0,1.0,0.999967863
0.001625603,0.0,0.101657006,0.411069505,0.530946793,0.654514192,0.462955486,0.47674188,0.479572598,0.482693377,0.485373745,0.481649251,0.388657993,0.425775729,0.740328961,0.977979988,1.0,1.0,1.0,0.966925132,0.406172162,0.307180575,0.132092578
0.440282061,0.244073008,0.181113294,0.178846156,0.169369831,0.206202387,0.0,0.543935364,0.555504377,0.572593874,0.594883495,0.653250194,0.569473244,0.576976503,0.756428427,0.982452564,1.0,1.0,1.0,1.0,1.0,0.998010555,0.794554766
0.178900156,0.173618124,0.261752016,0.511128693,0.709924493,0.71870282,0.566759362,0.574522699,0.577435906,0.575555736,0.574235044,0.576730177,0.556786843,0.57087892,0.794211489,0.995466405,1.0,1.0,1.0,0.785167474,0.488079183,0.0,0.250279864
0.180409664,0.179439722,0.241239421,0.443333103,0.578416217,0.574261696,0.572237678,0.558010282,0.574962256,0.570254771,0.571562611,0.532659117,0.574962256,0.498004455,0.74288341,0.920145513,1.0,1.0,1.0,0.999917255,0.75974721,0.51033039,0.0
0.002360901,0.0,0.090997281,0.374088426,0.47577785,0.747230142,0.710566798,0.464727745,0.482368964,0.481724695,0.470028373,0.466608144,0.480624743,0.519494125,0.835407379,1.0,1.0,1.0,1.0,0.996338885,0.663440519,0.356147918,0.132316004
0.465426749,0.286144114,0.178909887,0.17392871,0.161983837,0.287481128,0.488462842,0.559577873,0.577679103,0.586268916,0.680656397,0.71870282,0.71870282,0.826120661,0.917683808,1.0,0.965553296,0.977136404,0.999660967,0.790847997,0.478977445,0.0,0.210362641
0.000431279,0.0,0.073301772,0.347565055,0.469010094,0.478701872,0.478418198,0.455285623,0.477261892,0.455598588,0.468793811,0.478417831,0.419580862,0.480139384,0.717256618,0.974821273,1.0,1.0,1.0,0.957489889,0.673245635,0.394636735,0.130441027
0.431221692,0.251227228,0.180984669,0.174318333,0.218572232,0.0,0.493515805,0.555456757,0.575710677,0.576150196,0.575268737,0.573278851,0.541631054,0.552408052,0.731528346,0.862443384,0.99623209,0.999954345,1.0,1.0,1.0,1.0,0.999991786
0.168929914,0.180705359,0.191745621,0.431221692,0.570256625,0.562052501,0.570880886,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.447855817,0.638291268,0.86243297,0.999847154,1.0,1.0,1.0,1.0,1.0,0.986421565
0.000527737,0.0,0.073447648,0.357003166,0.468352756,0.480841292,0.476288284,0.467979688,0.474566942,0.471693377,0.470036036,0.41529675,0.481538112,0.407851112,0.674548592,0.807674497,0.99874707,1.0,1.0,0.997303505,0.760104928,0.306203085,0.128776387
0.176790292,0.177985915,0.246201311,0.492196652,0.562489596,0.570405712,0.572011556,0.573515191,0.574003742,0.569890773,0.566068698,0.548341493,0.574858978,0.510460112,0.695500673,0.862288468,0.994668029,0.998986469,0.999820375,1.0,0.790082145,0.454272402,0.0
0.447968562,0.279166537,0.184831617,0.179278094,0.165575055,0.0,0.0,0.511585999,0.570129459,0.576848478,0.57396125,0.577623471,0.569849791,0.575278613,0.787067189,0.991796402,1.0,1.0,1.0,1.0,1.0,1.0,0.796094634
0.455077786,0.2521111,0.181101698,0.178253459,0.160311611,0.0,0.525136952,0.543457327,0.573093342,0.592499882,0.581593793,0.573834745,0.575063545,0.575483476,0.717699035,0.862443384,1.0,1.0,1.0,1.0,1.0,1.0,0.985562522
0.443291963,0.228373502,0.180451178,0.17888117,0.171248937,0.0,0.573622548,0.498812033,0.57539015,0.577115294,0.577313278,0.574759094,0.571361229,0.571015079,0.716702756,0.908242895,0.999980656,1.0,1.0,1.0,1.0,1.0,0.999660017
0.000743113,0.0,0.084491938,0.442996899,0.540583891,0.631849471,0.465993375,0.474994645,0.477862199,0.48245445,0.48078883,0.480164505,0.461260009,0.458625084,0.794922602,0.999460379,1.0,1.0,1.0,0.895517301,0.520005529,0.481645034,0.131047299
0.002056591,0.0,0.073634037,0.333724413,0.492816397,0.58579057,0.473347073,0.482254455,0.480790281,0.480403394,0.483079242,0.482348461,0.432773109,0.431325582,0.744128654,0.970773655,1.0,1.0,1.0,0.999400246,0.692536638,0.350142884,0.131833308
0.00090416,0.0,0.056637192,0.317937013,0.472833618,0.486175487,0.474792703,0.479705285,0.481113078,0.479745706,0.479823612,0.480483072,0.456561135,0.463926992,0.717491466,0.927147519,1.0,1.0,1.0,0.998151712,0.573407864,0.334001073,0.132765831
0.181356068,0.180380506,0.231584678,0.451551865,0.572822582,0.572805533,0.573377557,0.568591681,0.569249392,0.555438624,0.562339171,0.571967217,0.54767582,0.494311737,0.675697534,0.862443384,1.0,1.0,0.999707991,0.790136594,0.474005354,0.0,0.215124679
0.001380727,0.0,0.083091559,0.347287317,0.473765695,0.482455771,0.48168182,0.473419064,0.472578811,0.470816018,0.475812277,0.478177573,0.453527469,0.381936931,0.664732987,0.83237816,0.993915298,1.0,1.0,0.908903761,0.670462747,0.306905992,0.131748602
0.181335198,0.180668635,0.2536321,0.487112137,0.573416539,0.563520477,0.560919104,0.547067011,0.572263206,0.555750434,0.563714693,0.572731045,0.571959942,0.561465749,0.782432894,0.978202652,1.0,1.0,1.0,0.807432928,0.489532231,0.0,0.231627463
0.181233437,0.181228927,0.274471484,0.647636353,0.713988252,0.71870282,0.71870282,0.594394332,0.575099832,0.582850337,0.684894763,0.693788333,0.570798365,0.632251067,0.877666971,1.0,1.0,1.0,1.0,0.786571966,0.567841305,0.0,0.23786702
0.002527715,0.0,0.085691006,0.423607208,0.65765956,0.692013651,0.577682671,0.480607102,0.484429393,0.481831409,0.484982628,0.483389402,0.408549985,0.443031258,0.701721584,0.948907742,1.0,1.0,1.0,0.997380399,0.566894896,0.346267087,0.132860046
0.872043682,0.137719265,0.009863677,0.00395473,0.009171792,0.311672158,0.485892597,0.735896343,0.976246506,0.998386031,0.95613538,0.833530837,0.740852311,0.722211567,0.84027246,1.0,1.0,0.996609168,0.796838696,0.464094112,0.410009325,0.134601914,0.0
0.438427666,0.269972832,0.17783178,0.17614986,0.164547363,0.276574125,0.448961625,0.551835116,0.580371415,0.710166035,0.718704038,0.718704038,0.724162787,0.812214021,0.929423241,0.999638126,1.0,0.994137252,0.762317272,0.730542558,0.494042065,0.0,0.287481615
0.17983928,0.176907302,0.261879395,0.530430923,0.56884435,0.583359015,0.570897428,0.572566569,0.574739483,0.575864598,0.574639437,0.568307148,0.574419557,0.605417095,0.862443384,1.0,1.0,1.0,0.99999814,0.786044806,0.502948756,0.0,0.225236662
0.006736051,0.0,0.032134336,0.312375682,0.472163057,0.469657081,0.660440612,0.658228964,0.498593206,0.486972052,0.485904065,0.480662892,0.48486787,0.512567388,0.834303693,1.0,1.0,1.0,0.999955162,0.633048572,0.342869348,0.137217619,0.018428706
0.441596729,0.2746857,0.160866815,0.15728268,0.211598197,0.0,0.484703895,0.570232939,0.577364209,0.575047976,0.57460615,0.57665562,0.574966425,0.57609844,0.777458754,0.875428979,0.999975219,1.0,1.0,1.0,1.0,1.0,0.299537546
0.177830166,0.181226404,0.209193575,0.0,0.514521549,0.538284278,0.570025571,0.574897429,0.562563638,0.57347939,0.574962256,0.574962256,0.0,0.449423194,0.714971011,0.862483908,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.287481128,0.207179018,0.18143177,0.180103432,0.17143361,0.257393252,0.0,0.517878119,0.561545217,0.574257064,0.575788027,0.576238391,0.572959655,0.572493036,0.739577835,0.864620087,0.999956795,1.0,1.0,1.0,1.0,1.0,0.984115939
0.799420768,0.142664886,0.01044646,0.0,0.055774489,0.31562007,0.601157045,0.718926039,0.955479323,1.0,1.0,1.0,0.997288448,0.996247213,1.0,1.0,0.981135752,0.82579571,0.65389763,0.478142874,0.327539061,0.120825327,0.009532284
0.30647939,0.08943448,0.001817056,0.0,0.003524506,0.131185772,0.312264518,0.460062366,0.484196215,0.484715318,0.484537436,0.48363993,0.418789119,0.446274859,0.487513775,0.803252909,0.832269502,0.832269502,0.848159336,1.0,1.0,1.0,1.0
0.181223301,0.180979218,0.251789988,0.485422958,0.571430515,0.578408896,0.572322963,0.576038899,0.5764272,0.57780374,0.576714793,0.575020361,0.548013127,0.544619076,0.606449783,0.830386311,0.99951354,1.0,1.0,0.796067117,0.432682746,0.0,0.201996593
0.001966974,0.0,0.10662254,0.45139398,0.524106015,0.657110773,0.449735983,0.481512314,0.484074569,0.483252749,0.478201436,0.481268512,0.482415524,0.478166099,0.815189839,0.999662581,1.0,1.0,0.999266981,0.738905037,0.366007536,0.131469981,0.003159427
0.181202561,0.179953323,0.275042992,0.587531771,0.713863048,0.754377895,0.613997847,0.573382129,0.576459019,0.577380553,0.576081531,0.573025975,0.56904095,0.56382305,0.814959666,0.999885654,1.0,1.0,0.997449885,0.718410399,0.484308702,0.0,0.207852639
1.0,0.326885368,0.206727261,0.202921415,0.232124203,0.0,0.549935304,0.652733851,0.889633938,0.853201187,0.81975545,0.775211088,0.674509422,0.836587045,0.90872591,0.98370654,0.916654697,0.81975545,0.649962617,0.538802134,0.0,0.223947078,0.207241281
0.72538107,0.0,0.19995911,0.163593004,0.179634716,0.0,0.51091131,0.727663209,0.776976255,0.782281189,0.745642548,0.73067645,0.730550588,0.735490919,0.859954411,1.0,0.863216108,0.761775827,0.556495995,0.50800171,0.0,0.292183161,0.221250613
0.174593209,0.180567818,0.193312995,0.0,0.574962256,0.574962256,0.574962256,0.574962256,0.573518483,0.574962256,0.574962256,0.0,0.0,0.431221692,0.588894837,0.756338233,0.903567605,1.0,1.0,1.0,1.0,0.97440672,0.766903775
0.178055145,0.18107791,0.183028557,0.0,0.574704104,0.574930186,0.564154317,0.574930186,0.574930186,0.574930186,0.574930186,0.574930186,0.0,0.453687133,0.69176651,0.848661676,0.998085788,0.999944223,0.999944223,0.999944223,0.999944223,1.0,0.756681804
0.0,0.001616328,0.086910995,0.361016065,0.470646026,0.477932309,0.477188834,0.481260556,0.479837806,0.475298651,0.476874157,0.464559435,0.483378627,0.470113789,0.661504656,0.82438145,0.999993657,1.0,1.0,1.0,0.997866101,0.538627388,0.399789443
0.00010854,0.0,0.050340483,0.310792826,0.478736494,0.481181526,0.479523631,0.463441556,0.453578555,0.474926286,0.479338669,0.449333077,0.462592593,0.385964306,0.653191839,0.832299548,1.0,1.0,1.0,1.0,0.821527463,0.414537284,0.32618521
0.171276505,0.180407962,0.199939843,0.0,0.574962256,0.574962256,0.574962256,0.574962256,0.573349972,0.574962256,0.574962256,0.574962256,0.0,0.0,0.53356737,0.783281754,0.98725921,1.0,1.0,1.0,1.0,1.0,1.0
0.179115356,0.179369158,0.235953604,0.45857341,0.566404205,0.575105895,0.573261252,0.570213815,0.565816456,0.561968443,0.5622357,0.535758952,0.0,0.431221692,0.593646321,0.782479631,0.997314339,1.0,1.0,1.0,0.985164944,0.573703769,0.4545623
0.179542879,0.178804396,0.251734136,0.45395697,0.669516818,0.71870282,0.643785214,0.569599185,0.569932451,0.568482084,0.573406263,0.572077188,0.565017202,0.565158028,0.637263518,0.846704118,0.999231612,1.0,1.0,0.981838683,0.502263151,0.0,0.0
0.180657633,0.179503759,0.249022603,0.476441036,0.571449382,0.577543242,0.571200554,0.575960962,0.574001498,0.573085085,0.573172213,0.55832214,0.552446108,0.506407673,0.730979722,0.862443384,0.997319909,1.0,1.0,1.0,0.813543965,0.499353257,0.0
0.862443384,0.285559786,0.179535861,0.178129729,0.169022673,0.287481128,0.472354868,0.745838095,0.770517635,0.996325886,1.0,0.996024097,0.758523565,0.725456437,0.765232082,0.797951515,0.804925831,0.79046366,0.775581013,0.73996096,0.564586079,0.524270875,0.0
0.461249582,0.246752967,0.180598905,0.175826853,0.209446646,0.0,0.531562539,0.516129562,0.573239953,0.577059993,0.577638792,0.575894771,0.521201643,0.54655411,0.592707115,0.773475261,0.862443384,0.953705,0.999996204,1.0,1.0,1.0,0.999999965
0.176611595,0.175840388,0.255555306,0.501617838,0.684498335,0.71870282,0.557936784,0.574637361,0.576219733,0.576023007,0.57763468,0.576385328,0.56050419,0.540553078,0.828444998,0.998992697,1.0,1.0,1.0,0.756494728,0.478808408,0.0,0.287481128
0.181084979,0.180890573,0.173631128,0.0,0.484771804,0.551399687,0.574210898,0.573416248,0.572905813,0.568977962,0.573782758,0.572287778,0.534634908,0.56583111,0.786805858,0.996013185,1.0,1.0,1.0,0.800037578,0.5134772,0.0,0.20027607
0.180367834,0.17775231,0.248167187,0.448402487,0.565703497,0.569522498,0.57572815,0.571982167,0.575256094,0.576128506,0.572350451,0.57144062,0.56600644,0.576000215,0.785666834,0.974751453,0.997074838,0.994680211,1.0,0.842989027,0.452205248,0.0,0.227301882
0.176726317,0.172259764,0.274147899,0.542722636,0.614289471,0.71870282,0.559009321,0.574863412,0.576492637,0.574333663,0.568483084,0.574594322,0.574447486,0.621304677,0.862443384,0.999639832,1.0,1.0,1.0,0.831814832,0.47654094,0.0,0.278724134
0.0,0.000723538,0.066188038,0.328574955,0.470852682,0.478116328,0.470828469,0.475731233,0.475478464,0.478937948,0.47443888,0.473552158,0.442409522,0.387383461,0.71265327,0.912654044,1.0,1.0,1.0,1.0,0.972811669,0.404725324,0.355728379
0.180991582,0.180097745,0.248268178,0.464878391,0.570180656,0.571007717,0.571129217,0.57607941,0.576776027,0.576353205,0.575027756,0.571207482,0.524995897,0.544571663,0.798026549,0.995908916,1.0,1.0,0.999836523,0.794739307,0.482264463,0.0,0.230620271
0.442780592,0.271303312,0.180304402,0.169975734,0.232131589,0.0,0.516864345,0.565068457,0.577267636,0.571787665,0.573998721,0.577032735,0.574558338,0.572609382,0.743664086,0.882524386,0.992468575,0.999468559,1.0,1.0,1.0,0.998552402,0.783686533
0.001412559,0.0,0.138101529,0.569877741,0.657106931,0.657106931,0.657106931,0.589935715,0.474814317,0.475680666,0.480361411,0.474527242,0.48039074,0.492951455,0.812339893,1.0,1.0,1.0,0.995222617,0.738624044,0.385152853,0.131460251,0.02477007
0.439235801,0.247466539,0.179119793,0.177937937,0.220391803,0.0,0.471620874,0.561995173,0.573941891,0.576206497,0.577286644,0.573798345,0.526198953,0.544350046,0.712676881,0.826914479,0.994554882,1.0,1.0,1.0,0.995210872,0.766914935,0.860055973
0.178241838,0.175016944,0.266518759,0.497063146,0.569392995,0.572210812,0.568679444,0.576620739,0.575527279,0.570526268,0.574151139,0.568285552,0.570731418,0.726740885,0.834198733,0.999923422,1.0,1.0,0.998218224,0.774546636,0.45992361,0.0,0.195529103
0.004527826,0.0,0.128690256,0.445329345,0.495422365,0.658555574,0.475225625,0.481943538,0.482056047,0.486980857,0.485741248,0.481073668,0.483843901,0.677903197,0.859337789,1.0,1.0,1.0,0.998045639,0.685018312,0.371805746,0.135129628,0.01273932
0.004342727,0.0,0.122500807,0.48847502,0.475726402,0.554029159,0.46885431,0.482452257,0.483619173,0.48368704,0.482398173,0.484741393,0.480170616,0.538329191,0.796480552,0.996788596,0.999793671,1.0,0.995230914,0.705451008,0.350975875,0.134179407,0.031905155
0.180570711,0.179935605,0.252580055,0.508018036,0.567424671,0.57587011,0.576991235,0.574343885,0.574052916,0.571447034,0.571748401,0.570606388,0.504484964,0.496644901,0.772682919,0.916696269,1.0,1.0,1.0,0.973529527,0.479648559,0.0,0.259583753
0.17017631,0.181380589,0.193496731,0.0,0.554022898,0.574962256,0.566968174,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.432648141,0.722272242,0.868347971,1.0,1.0,1.0,1.0,1.0,1.0,0.979555636
0.002204875,0.0,0.096043343,0.371644557,0.482838922,0.483289067,0.482760977,0.48167857,0.481901055,0.48420295,0.483824676,0.476974294,0.47181452,0.5171286,0.830563625,0.999477154,1.0,1.0,1.0,0.916307306,0.433585531,0.479639431,0.132311913
0.181306451,0.180744154,0.246398501,0.520073994,0.56826612,0.57844377,0.569572167,0.572310108,0.569296983,0.572450474,0.57472986,0.576264561,0.50697999,0.560873663,0.78093522,0.864324517,1.0,1.0,1.0,0.974416655,0.716472974,0.0,0.287481128
0.172587714,0.179270761,0.183877186,0.0,0.482450401,0.539156942,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.435480421,0.57445739,0.776457545,0.862443384,0.865403315,0.996844874,1.0,1.0,1.0,0.966507267
0.171057846,0.178883072,0.228245426,0.447469997,0.569277073,0.571385257,0.572321673,0.572864512,0.568588385,0.563735202,0.568212891,0.567523693,0.561875185,0.497240166,0.776711678,0.930952409,1.0,1.0,1.0,0.86532808,0.522349324,0.0,0.20695633
0.175809986,0.181777238,0.208096779,0.0,0.573787085,0.547498612,0.504532097,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.431221692,0.728107361,0.86248693,1.0,1.0,1.0,1.0,1.0,1.0,0.987900983
0.180219063,0.179368194,0.224126564,0.436265824,0.575878188,0.573093088,0.568993872,0.572223183,0.545573171,0.551517978,0.560195177,0.547988647,0.574962256,0.486583144,0.700805911,0.812114043,0.978719655,1.0,1.0,1.0,0.867249497,0.47513827,0.0
0.00050816,0.0,0.058895653,0.336070027,0.476854704,0.484327452,0.441249412,0.478484578,0.458346944,0.473056679,0.474972868,0.44214666,0.466178106,0.380554719,0.684454477,0.819298083,0.999630562,1.0,1.0,0.996523388,0.575222325,0.343455951,0.13058979
0.002424796,0.0,0.091744983,0.366427176,0.48641407,0.485034292,0.480025819,0.476107393,0.483395129,0.484379422,0.480694214,0.480432073,0.425827933,0.44505993,0.679585353,0.940558423,1.0,1.0,1.0,0.995627563,0.707379389,0.317950378,0.133451362
0.186654513,0.18062017,0.199773115,0.0,0.0,0.574962256,0.574962256,0.560444823,0.541106895,0.567436318,0.574962256,0.574962256,0.0,0.442330914,0.573941856,0.767724407,0.967623713,1.0,1.0,1.0,1.0,1.0,1.0
0.173931037,0.182060392,0.197690641,0.431221692,0.497253745,0.562410239,0.574962256,0.574962256,0.574962256,0.574962256,0.574962256,0.0,0.0,0.431324457,0.673685527,0.845822491,0.970924978,0.999999973,1.0,1.0,1.0,1.0,1.0
0.315474946,0.096654004,0.007918825,0.0,0.062683574,0.3106538,0.481326901,0.483522311,0.635203512,0.659074301,0.532582248,0.478415903,0.483839619,0.488696246,0.723772608,0.976003607,1.0,1.0,1.0,1.0,1.0,1.0,0.990125098
0.181079455,0.180724908,0.236479383,0.452477673,0.652752557,0.701562485,0.562148987,0.577057185,0.575177557,0.57171955,0.574642409,0.57382326,0.491406522,0.493457281,0.78444858,0.959848526,1.0,1.0,1.0,0.997033976,0.834264748,0.0,0.277692193
0.306425666,0.12772689,0.005039511,0.0,0.027585067,0.306425666,0.467911697,0.73135294,0.908960933,0.964404708,0.804214846,0.80451766,0.640515899,0.690428751,0.867034466,1.0,0.994310728,0.859490586,0.737679879,0.635548087,0.367670589,0.131140947,0.001505775
0.180542792,0.17866358,0.257729143,0.531775781,0.742995355,0.748430789,0.561093233,0.573308954,0.57796586,0.576418013,0.574881928,0.576345271,0.572535327,0.594248918,0.862601996,0.999880128,0.999880128,0.999880128,1.0,0.79032074,0.490113066,0.0,0.279499067
0.18061318,0.179828253,0.249571504,0.491407324,0.56801954,0.572519398,0.575538928,0.533644617,0.574505734,0.574962256,0.573120731,0.56605104,0.565858222,0.476612854,0.733713485,0.863201879,0.999067246,1.0,1.0,0.999468245,0.79817372,0.483415324,0.0
0.431395189,0.241800118,0.180845958,0.175390161,0.17764625,0.0,0.562438245,0.570876907,0.565094055,0.577256582,0.577005063,0.570003624,0.559545904,0.569173974,0.590376396,0.719736966,0.858387059,0.862443384,0.862453642,0.998530294,1.0,1.0,0.944675834
0.179604574,0.179739672,0.225286435,0.450913783,0.612267942,0.71870282,0.578039722,0.63388788,0.71870282,0.591466288,0.592271193,0.572022326,0.571964013,0.623941455,0.854943174,1.0,1.0,1.0,1.0,0.989982917,0.733755674,0.462896292,0.0
0.003906203,0.0,0.086988397,0.358540917,0.472406138,0.485932007,0.480974813,0.487774238,0.478256664,0.484961796,0.485313057,0.481537494,0.481390595,0.482785227,0.792625749,1.0,1.0,1.0,0.998979125,0.748022304,0.34034622,0.133281814,0.0029838
0.465067861,0.271064468,0.181670362,0.179459222,0.173135531,0.193987286,0.0,0.0,0.529078408,0.555840204,0.519342628,0.554025676,0.564835273,0.572644465,0.695881385,0.862443384,0.996939286,0.889407053,0.937936902,1.0,1.0,0.998097576,0.770504659
0.817013206,0.157709588,0.030005276,0.025166375,0.0,0.157709588,0.420813967,0.616595801,0.764059931,0.814128737,0.79275696,0.732035389,0.663663237,0.766789064,0.748866025,0.964426725,0.942540708,0.988553468,1.0,0.904621842,0.328518052,0.157709588,0.017444896
0.4773277,0.284750303,0.183523905,0.180430489,0.171029627,0.281612953,0.431221692,0.722136005,0.859009094,0.936191235,0.862443384,0.862443384,0.862443384,0.862443384,0.975056345,1.0,1.0,1.0,0.999968346,0.999255496,0.783265764,0.502166746,0.0
0.287481128,0.223785924,0.1816228,0.180291914,0.172360374,0.20006213,0.0,0.48268241,0.554832592,0.571437857,0.585335613,0.584045859,0.580339967,0.6012459,0.760168205,0.888713918,0.996525856,0.932317306,0.997283458,1.0,1.0,1.0,0.980029274
0.180275753,0.180463803,0.23209947,0.450762736,0.550414269,0.55901096,0.564701863,0.56822851,0.55996134,0.544593772,0.553527424,0.520930478,0.0,0.44771307,0.593099953,0.796973404,0.976873085,1.0,1.0,1.0,0.82863483,0.463998105,0.0
0.000287359,0.0,0.09290757,0.387791108,0.471094445,0.474732813,0.47011928,0.479520181,0.480217365,0.482484969,0.482202659,0.480697712,0.431627891,0.45302999,0.729253267,0.988615626,1.0,1.0,1.0,0.998287212,0.696255441,0.312732153,0.130870345
0.862443384,0.286790506,0.179994859,0.170102291,0.203903384,0.0,0.512914876,0.608272631,0.723604453,0.7907205,0.764075249,0.691996451,0.718030837,0.779382673,0.862443384,0.991482661,1.0,1.0,0.956083056,0.794992216,0.450613504,0.287481128,0.177817135
0.179827219,0.179440116,0.240111566,0.451788492,0.569886628,0.573630494,0.571646087,0.567721316,0.561219753,0.547518796,0.566440591,0.536258325,0.574962256,0.44321375,0.624620337,0.862443384,1.0,1.0,1.0,1.0,0.782040746,0.462430308,0.0
0.002930869,0.0,0.09084305,0.361245091,0.549179483,0.550134816,0.474119852,0.472446937,0.472126663,0.486299135,0.483817589,0.478648514,0.394675849,0.3931055,0.68603866,0.878586469,1.0,1.0,1.0,0.997359586,0.568691281,0.33471546,0.132608025
0.181336335,0.180533959,0.252841797,0.469905593,0.570764822,0.571172007,0.57165898,0.57364998,0.573250248,0.574305258,0.573765931,0.570690959,0.53400164,0.543333741,0.786846896,0.993946803,1.0,1.0,1.0,0.795348032,0.539457462,0.0,0.27029462
1.0,0.319660295,0.193273789,0.18507367,0.253722589,0.0,0.577063906,0.684263986,0.847493342,0.918535122,0.868245188,0.799150738,0.79612402,0.799150738,0.932321477,0.958980885,0.958980885,0.8786925,0.798413815,0.57419972,0.63932059,0.318921536,0.199000729
0.862443384,0.285314734,0.180188372,0.173301546,0.18095135,0.0,0.524164497,0.640944889,0.804761063,0.930513079,0.932319828,0.862443384,0.797712146,0.966873477,0.999997933,1.0,1.0,1.0,0.989813879,0.794423586,0.44262104,0.287481128,0.18738037
0.180894764,0.179121351,0.259688229,0.523400975,0.71870282,0.71537609,0.56949775,0.573624922,0.575921309,0.575847457,0.576383635,0.578802716,0.574313648,0.585761064,0.826930285,0.999450446,1.0,1.0,0.997817339,0.772372593,0.461212208,0.0,0.226510224
0.006025852,0.0,0.119592998,0.515141236,0.70978184,0.685787246,0.514740368,0.482215718,0.475457787,0.475429454,0.482949502,0.488771497,0.475707812,0.58832855,0.833237389,1.0,1.0,1.0,1.0,0.944523909,0.434446721,0.482536946,0.136199258
0.181284396,0.180074637,0.2678701,0.525719016,0.744171744,0.820683593,0.606185954,0.574294513,0.575726473,0.575990519,0.573583416,0.575108781,0.542188261,0.570624946,0.844414773,0.999784445,1.0,1.0,1.0,0.765373014,0.505276527,0.0,0.283594467
